condition,species,subject,recording,base_lr,adapter_warmup_steps,source,cell_id,run_id,run_name,state,test_supported_f1,best_val_supported_f1,analysis_eligible,analysis_error,stable_step,censored
transfer_adapter_warmup_uniform,minipigs,sub-02,sub-02_ses-01_task-AcousStim_acq-RH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-01_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,dfa9c223,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-01_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,finished,0.4056614339351654,0.4971390664577484,True,,1319.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-02,sub-02_ses-01_task-AcousStim_acq-RH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-01_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,ff7d7244,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-01_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,finished,0.3431776463985443,0.33796513080596924,True,,5411.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-02,sub-02_ses-01_task-AcousStim_acq-RH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-01_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,7563fba1,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-01_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,finished,0.3783142566680908,0.4465562701225281,True,,1099.0,False
transfer_uniform,minipigs,sub-02,sub-02_ses-02_task-AcousStim_acq-LH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,79a497d6,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,finished,0.38558846712112427,0.4578075408935547,True,,3684.0,False
transfer_discriminative,minipigs,sub-02,sub-02_ses-02_task-AcousStim_acq-LH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,b93c6232,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,finished,0.3992302417755127,0.333754301071167,True,,11054.0,False
transfer_uniform,minipigs,sub-02,sub-02_ses-02_task-AcousStim_acq-LH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,8104de8d,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,finished,0.3555772304534912,0.47288233041763306,True,,4555.0,False
transfer_uniform,minipigs,sub-02,sub-02_ses-02_task-AcousStim_acq-LH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,2f39a30d,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,finished,0.3598913550376892,0.447614312171936,True,,2478.0,False
transfer_adapter_warmup_uniform,minipigs,sub-02,sub-02_ses-02_task-AcousStim_acq-LH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,9d5f5ada,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,finished,0.3857871890068054,0.4226894676685333,True,,3349.0,False
transfer_discriminative,minipigs,sub-02,sub-02_ses-02_task-AcousStim_acq-LH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,187e5447,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,finished,0.3542786240577698,0.48162370920181274,True,,5292.0,False
transfer_discriminative,minipigs,sub-02,sub-02_ses-02_task-AcousStim_acq-LH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,514d978f,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,finished,0.4170368611812592,0.47520267963409424,True,,2679.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-02,sub-02_ses-02_task-AcousStim_acq-LH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,a6498bb9,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,finished,0.366959810256958,0.3386414051055908,True,,11858.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-02,sub-02_ses-02_task-AcousStim_acq-LH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,a7c5c7b3,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,finished,0.34378814697265625,0.4918018579483032,True,,3416.0,False
transfer_adapter_warmup_uniform,minipigs,sub-02,sub-02_ses-02_task-AcousStim_acq-LH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,6dfc0eb6,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,finished,0.3300990164279938,0.4308639466762543,True,,2545.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-02,sub-02_ses-02_task-AcousStim_acq-LH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,8c243977,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,finished,0.3804241716861725,0.5062441825866699,True,,5426.0,False
transfer_adapter_warmup_uniform,minipigs,sub-02,sub-02_ses-02_task-AcousStim_acq-LH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,7084feb7,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,finished,0.3816241919994354,0.4592998921871186,True,,2478.0,False
transfer_uniform,minipigs,sub-02,sub-02_ses-02_task-AcousStim_acq-RH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,f1cc615e,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,finished,0.318739652633667,0.4272120893001557,True,,1674.0,False
transfer_uniform,minipigs,sub-02,sub-02_ses-02_task-AcousStim_acq-RH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,5cfa87b9,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,finished,0.36846962571144104,0.38464921712875366,True,,1942.0,False
transfer_uniform,minipigs,sub-02,sub-02_ses-02_task-AcousStim_acq-RH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,9893dc52,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,finished,0.41597622632980347,0.45088768005371094,True,,3952.0,False
transfer_discriminative,minipigs,sub-02,sub-02_ses-02_task-AcousStim_acq-RH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,9bbb9c97,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,finished,0.4326037466526031,0.5224254131317139,True,,3550.0,False
transfer_discriminative,minipigs,sub-02,sub-02_ses-02_task-AcousStim_acq-RH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,cc4f8405,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,finished,0.434307336807251,0.4875907897949219,True,,3014.0,False
transfer_adapter_warmup_uniform,minipigs,sub-02,sub-02_ses-02_task-AcousStim_acq-RH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,7f5d4150,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,finished,0.35762304067611694,0.4590235650539398,True,,3550.0,False
transfer_adapter_warmup_uniform,minipigs,sub-02,sub-02_ses-02_task-AcousStim_acq-RH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,abb5733e,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,finished,0.28685909509658813,0.3893055319786072,True,,3684.0,False
transfer_discriminative,minipigs,sub-02,sub-02_ses-02_task-AcousStim_acq-RH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,2b863136,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,finished,0.3218216300010681,0.24698519706726071,True,,7905.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-02,sub-02_ses-02_task-AcousStim_acq-RH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,61ba9075,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,finished,0.4068251848220825,0.46999508142471313,True,,9379.0,False
transfer_adapter_warmup_uniform,minipigs,sub-02,sub-02_ses-02_task-AcousStim_acq-RH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,e41bc9d1,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,finished,0.36673545837402344,0.06231962516903877,True,,2009.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-02,sub-02_ses-02_task-AcousStim_acq-RH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,6ff8581f,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,finished,0.4427419900894165,0.5294844508171082,True,,4086.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-02,sub-02_ses-02_task-AcousStim_acq-RH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,ce9b8b2b,phase4d-transfer-lr-warmup__minipigs__sub-02_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-02-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,finished,0.38860905170440674,0.516102135181427,True,,4019.0,False
transfer_uniform,minipigs,sub-03,sub-03_ses-01_task-AcousStim_acq-LH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-03_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-03-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,2a8a7f9c,phase4d-transfer-lr-warmup__minipigs__sub-03_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-03-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,finished,0.50992751121521,0.730707049369812,True,,2239.0,False
transfer_uniform,minipigs,sub-03,sub-03_ses-01_task-AcousStim_acq-LH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-03_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-03-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,f87b7581,phase4d-transfer-lr-warmup__minipigs__sub-03_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-03-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,finished,0.5471234321594238,0.7181620001792908,True,,2239.0,False
transfer_discriminative,minipigs,sub-03,sub-03_ses-01_task-AcousStim_acq-LH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-03_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-03-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,645e1ad9,phase4d-transfer-lr-warmup__minipigs__sub-03_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-03-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,finished,0.46027302742004395,0.5322116017341614,True,,6463.0,False
transfer_uniform,minipigs,sub-03,sub-03_ses-01_task-AcousStim_acq-LH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-03_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-03-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,3a152534,phase4d-transfer-lr-warmup__minipigs__sub-03_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-03-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,finished,0.5256350636482239,0.6842052936553955,True,,3391.0,False
transfer_discriminative,minipigs,sub-03,sub-03_ses-01_task-AcousStim_acq-LH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-03_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-03-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,5c896e4b,phase4d-transfer-lr-warmup__minipigs__sub-03_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-03-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,finished,0.5198860168457031,0.6645678281784058,True,,3263.0,False
transfer_discriminative,minipigs,sub-03,sub-03_ses-01_task-AcousStim_acq-LH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-03_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-03-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,ac80f3d3,phase4d-transfer-lr-warmup__minipigs__sub-03_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-03-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,finished,0.5329131484031677,0.6834757924079895,True,,2175.0,False
transfer_adapter_warmup_uniform,minipigs,sub-03,sub-03_ses-01_task-AcousStim_acq-LH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-03_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-03-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,e7b73653,phase4d-transfer-lr-warmup__minipigs__sub-03_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-03-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,finished,0.4800705313682556,0.6397607326507568,True,,3199.0,False
transfer_adapter_warmup_uniform,minipigs,sub-03,sub-03_ses-01_task-AcousStim_acq-LH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-03_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-03-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,aa58e3cf,phase4d-transfer-lr-warmup__minipigs__sub-03_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-03-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,finished,0.4733201861381531,0.64735347032547,True,,1855.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-03,sub-03_ses-01_task-AcousStim_acq-LH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-03_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-03-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,a2e61d24,phase4d-transfer-lr-warmup__minipigs__sub-03_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-03-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,finished,0.4740608036518097,0.5679721832275391,True,,5823.0,False
transfer_adapter_warmup_uniform,minipigs,sub-03,sub-03_ses-01_task-AcousStim_acq-LH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-03_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-03-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,4f203f4c,phase4d-transfer-lr-warmup__minipigs__sub-03_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-03-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,finished,0.5184839963912964,0.6799909472465515,True,,1407.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-03,sub-03_ses-01_task-AcousStim_acq-LH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-03_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-03-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,b1c6e508,phase4d-transfer-lr-warmup__minipigs__sub-03_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-03-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,finished,0.5487885475158691,0.6611276865005493,True,,2303.0,False
